time (ns),n=1_data,n=1_sims,n=2_data,n=2_sims
4.324999999999999,0.015040100145445967,87387495823.38065,0.004471589609375532,628624561566.6342
4.3374999999999995,0.015294434621860743,86887436745.03171,0.00504130894262121,627324076895.7357
4.35,0.015936976839979643,86391661793.05627,0.004865406761307946,626027449594.9061
4.3625,0.015417676867291862,85900122133.9581,0.005124716972100337,624734668472.1631
4.375,0.014807982911460306,85412769628.46442,0.0046852417507552285,623445722290.183
4.3875,0.014386390174812705,84929556819.71083,0.005006606932338681,622160599768.5715
4.4,0.015659436015738944,84450436921.66005,0.004970351381513855,620879289586.0859
4.4125,0.014724607777158985,83975363807.74979,0.006655080090610615,619601780382.8068
4.425,0.015455452230934015,83504291999.76373,0.004597649698118536,618328060762.2607
4.4375,0.01518323014711667,83037176656.92154,0.0051291888069380015,617058119293.498
4.45,0.014602681722442548,82573973565.18217,0.004991560704040208,615791944513.1191
4.4625,0.013989594955542783,82114639126.75648,0.0057658017682460875,614529524927.2594
4.475,0.014718476936367861,81659130349.82367,0.005599516486691784,613270849013.5255
4.4875,0.015139159172991601,81207404838.4478,0.005463937102930782,612015905222.8896
4.499999999999999,0.013732352294237244,80759420782.68948,0.005655930435558546,610764681981.5378
4.512499999999999,0.015055151749317628,80315136948.90843,0.004668523719312527,609517167692.6782
4.5249999999999995,0.014657273352126535,79874512670.253,0.00554847273506333,608273350738.3046
4.5375,0.01374306496707899,79437507837.33235,0.005227396814360207,607033219480.9203
4.55,0.014252344891193211,79004082889.06715,0.005515036672177896,605796762265.2213
4.5625,0.014676571658518487,78574198803.71526,0.005146756178885115,604563967419.7385
4.575,0.013033640715814766,78147817090.06818,0.006240865327646347,603334823258.4432
4.5875,0.014722404241261134,77724899778.81503,0.00520094787638321,602109318082.3118
4.6,0.012594639186618191,77305409414.06989,0.004590962267006446,600887440180.8541
4.6125,0.01379893626500894,76889309045.05927,0.005330705753131943,599669177833.6052
4.625,0.013738222419747058,76476562217.96652,0.005703246227442459,598454519311.5797
4.6375,0.013811623178697127,76067132967.92918,0.005356613165860058,597243452878.6924
4.65,0.013000290662094382,75660985811.18636,0.005277447105070062,596035966793.1418
4.6625000000000005,0.013361001750703178,75258085737.37328,0.004883563309107474,594832049308.762
4.675,0.01303097711948696,74858398201.95888,0.00522020263020394,593631688676.3384
4.687499999999999,0.014273102665603596,74461889118.82474,0.005364972181581426,592434873144.8931
4.699999999999999,0.014412152607509188,74068524852.98093,0.004740516078186031,591241590962.9359
4.7124999999999995,0.013196697334718484,73678272213.417,0.00484712141499501,590051830379.6858
4.725,0.012690356636093747,73291098446.08492,0.004485458587228489,588865579646.259
4.7375,0.013302715012877874,72906971227.0107,0.004329190685607804,587682827016.8291
4.75,0.013019906127282422,72525858655.53287,0.0047552317087566544,586503560749.7554
4.7625,0.011769671529580129,72147729247.66435,0.004957167789194426,585327769108.6837
4.775,0.01377665238977451,71772551929.5758,0.0057567546792049226,584155440363.617
4.7875,0.013035621743140137,71400296031.19727,0.005062509005456099,582986562791.9592
4.8,0.011649444155870967,71030931279.93637,0.0044900681409136755,581821124679.5309
4.8125,0.01312546087500236,70664427794.51007,0.00502501020585777,580659114321.5587
4.825,0.013442272946415038,70300756078.88779,0.004726413262915811,579500520023.6365
4.8375,0.012815997160785277,69939887016.34389,0.004500120919608518,578345330102.6635
4.8500000000000005,0.012017334920135993,69581791863.61687,0.0051333226224299245,577193532887.7551
4.8625,0.011594887467411634,69226442245.17336,0.0051414854297439075,576045116721.1284
4.874999999999999,0.01283411557978283,68873810147.57452,0.005695247375099239,574900069958.9663
4.887499999999999,0.011489080067769665,68523867913.9432,0.004601667720260314,573758380972.2539
4.8999999999999995,0.01271662141943722,68176588238.52913,0.004830426161403318,572620038147.5946
4.9125,0.012114014597144793,67831944161.37092,0.004948107261221257,571485029888.0017
4.925,0.01191120767391158,67489909063.05227,0.005561782653343804,570353344613.6687
4.9375,0.014097568711027426,67150456659.550896,0.00545612039416718,569224970762.717
4.95,0.012019219058406291,66813560997.17811,0.003883786849192937,568099896791.9215
4.9624999999999995,0.011645807748562944,66479196447.60728,0.005016985538617036,566978111177.4175
4.975,0.011755254243300555,66147337702.98942,0.004495166871725375,565859602415.3842
4.9875,0.01199269598215605,65817959771.15409,0.005078123553018546,564744359022.7095
5.0,0.01093998949518575,65491037970.89412,0.005220003734009971,563632369537.636
5.0125,0.0117176887461933,65166547927.33206,0.004596759822283463,562523622520.3857
5.025,0.01258805183610075,64844465567.367256,0.004967770834550691,561418106553.7668
5.0375000000000005,0.0115256796552541,64524767115.201584,0.0050219353782097655,560315810243.7628
5.05,0.011497181055995644,64207429087.94251,0.004957124784611943,559216722220.1018
5.062499999999999,0.010269096506061738,63892428291.28166,0.004796817140023715,558120831136.8093
5.074999999999999,0.011475655961151354,63579741815.24789,0.004328958276262545,557028125672.744
5.0874999999999995,0.011686105562444007,63269347030.03286,0.004806339967258874,555938594532.1151
5.1,0.010685859290538459,62961221581.88818,0.004234338703354897,554852226444.985
5.1125,0.01164312785781854,62655343389.09232,0.004639495626132365,553769010167.7542
5.125,0.010652976911652571,62351690637.98628,0.004358449928418864,552688934483.6306
5.1375,0.010843392458861477,62050241779.076385,0.004345174986353857,551611988203.0844
5.1499999999999995,0.013065834506403454,61750975523.20315,0.0045001209196084396,550538160164.2867
5.1625,0.011881848983003403,61453870837.77476,0.004189619313138612,549467439233.53326
5.175,0.012015727623865461,61158906943.06405,0.005424939384076261,548399814305.6551
5.1875,0.01031631553763502,60866063308.56771,0.0045684305535685765,547335274304.4127
5.2,0.011080881769093685,60575319649.42648,0.004132994712725898,546273808182.87836
5.2125,0.010645881155542115,60286655922.90522,0.0041497298750932665,545215404923.8038
5.2250000000000005,0.010410479446568477,60000052324.931694,0.004607602352643631,544160053539.9749
5.2375,0.011092494495839355,59715489286.693085,0.005061088362779995,543107743074.55444
5.249999999999999,0.01105641959317865,59432947471.28883,0.0046722997957815236,542058462601.4094
5.262499999999999,0.009680116495433799,59152407770.43902,0.004205955678911827,541012201225.4294
5.2749999999999995,0.01044809770510139,58873851301.24721,0.004502351324787768,539968948082.8305
5.2875,0.011753335163806411,58597259403.01646,0.004413178635209348,538928692341.4482
5.3,0.010548499966281044,58322613634.11796,0.004147617274978444,537891423201.01855
5.3125,0.01031461685662672,58049895768.91086,0.004465133546429326,536857129893.44885
5.325,0.011624913141330304,57779087794.71256,0.004535882636722463,535825801683.0757
5.3374999999999995,0.010394898348775036,57510171908.8186,0.004334625389719938,534797427866.914
5.35,0.00935662527480303,57243130515.5709,0.004958304722843843,533771997774.89404
5.3625,0.00895271010934518,56977946223.473854,0.004720750096959416,532749500770.0894
5.375,0.010222269879419717,56714601842.35711,0.004575214610965585,531729926248.934
5.3875,0.011228066442136671,56453080380.58422,0.0039239531292380465,530713263641.4302
5.4,0.009732439633391413,56193365042.30651,0.004138752955413073,529699502411.34625
5.4125000000000005,0.009750428987803476,55935439224.760925,0.005064434656854844,528688632056.40546
5.425,0.010824274914853202,55679286515.61154,0.00472081550372325,527680642108.4655
5.437499999999999,0.010013224334566629,55424890690.333565,0.004430705227541262,526675522133.6894
5.449999999999999,0.00988789313573066,55172235709.63923,0.005139327137260012,525673261732.7073
5.4624999999999995,0.010018360975643664,54921305716.94474,0.0043638362523756415,524673850540.7699
5.475,0.010304005475897455,54672085035.87753,0.0045721665766724155,523677278227.8942
5.4875,0.008877879448027341,54424558167.82324,0.0038780994931588075,522683534499.0004
5.5,0.00987951444126725,54178709789.511444,0.004319430421394494,521692609094.04126
5.5125,0.009305718600281445,53934524750.639534,0.0049764472810816685,520704491788.1235
5.5249999999999995,0.010055030445575288,53691988071.53432,0.004454463034399455,519719172391.62256
5.5375,0.009448348673680346,53451084940.85015,0.004783426588151203,518736640750.2887
5.55,0.009222568310438004,53211800713.30339,0.0037340238554741906,517756886745.3473
5.5625,0.010083851579202573,52974120907.44236,0.004579224703773389,516779900293.5915
5.575,0.009151009614776256,52738031203.4521,0.004921078881126638,515805671347.4682
5.5875,0.008940182336909167,52503517440.99348,0.004246124646743176,514834189895.15704
5.6000000000000005,0.009223730363765337,52270565617.07574,0.004465488334234619,513865445960.6437
5.6125,0.008391139304671835,52039161883.96241,0.004181273837364314,512899429603.7868
5.625,0.008819522229589469,51809292547.109406,0.004598165534573609,511936130920.3781
5.637499999999999,0.009390932180484016,51580944063.13509,0.004904801646654374,510975540042.19714
5.6499999999999995,0.008910646252097741,51354103037.82173,0.00411394199910291,510017647137.06
5.6625,0.008971938533290737,51128756224.14758,0.0050170758603886685,509062442408.8625
5.675,0.00930100105251339,50904890520.34939,0.004116600565157293,508109916097.6177
5.6875,0.008448419560570302,50682492968.01441,0.0036485034028213444,507160058479.48834
5.7,0.009574153204179906,50461550750.20176,0.003992265908522145,506212859866.8137
5.7124999999999995,0.009582579414561396,50242051189.59227,0.0038026963333365627,505268310608.1314
5.725,0.009570594574979113,50023981746.66673,0.003719901760899177,504326401088.19464
5.7375,0.009156217447532072,49807330017.9116,0.004734798114662236,503387121727.984
5.75,0.008532326876579996,49592083734.05209,0.0047541592819808276,502450462984.7151
5.7625,0.008599518848933231,49378230758.31188,0.004339054861716298,501516415351.8415
5.775,0.010539334614638272,49165759084.69913,0.004284815332051531,500584969359.0531
5.7875000000000005,0.00882521589805922,48954656836.31833,0.004704163265277476,499656115572.27014
5.8,0.008645436991886291,48744912263.70755,0.004017875137394866,498729844593.63293
5.8125,0.009200091282328871,48536513743.20053,0.00460114091412476,497806147061.4879
5.824999999999999,0.008839441414640785,48329449775.3134,0.0039124063988396785,496885013650.3694
5.8374999999999995,0.008908893799515512,48123708983.15541,0.00356576742293911,495966435070.9774
5.85,0.008704949958478531,47919280110.86342,0.004541649449823427,495050402070.15216
5.8625,0.0092952316460387,47716152022.0596,0.004149464136800748,494136905430.84424
5.875,0.00782422417245639,47514313698.33205,0.0050418680021937145,493225935972.0816
5.8875,0.008512757103761018,47313754237.73792,0.003939112244565488,492317484548.93335
5.8999999999999995,0.008201737212052364,47114462853.32872,0.004196720444822253,491411542052.4697
5.9125,0.008094856355019445,46916428871.69717,0.004067065935941399,490508099409.719
5.925,0.008051226548912925,46719641731.545685,0.004048037476438213,489607147583.6212
5.9375,0.008958849013495505,46524090982.2757,0.003926627476711595,488708677572.97925
5.95,0.008262663954294322,46329766282.59776,0.004369781635904809,487812680412.4059
5.9625,0.008759685011376315,46136657399.1619,0.004358106414659466,486919147172.26917
5.9750000000000005,0.00903967343849819,45944754205.207985,0.004194736858454784,486028068958.6341
5.9875,0.008181777710204742,45754046679.23579,0.00402189069028466,485139436913.20215
6.0,0.007868682847390913,45564524903.6943,0.004125725254704869,484253242213.2479
6.012499999999999,0.008343985619781849,45376179063.690056,0.004690423802945259,483369476071.55304
6.0249999999999995,0.006774431245950836,45188999445.71429,0.003351253040869098,482488129736.3385
6.0375,0.008938418320441658,45002976436.38817,0.0034620525287250713,481609194491.1925
6.05,0.008698429388658937,44818100521.22655,0.0043473332438453164,480732661654.9989
6.0625,0.0075764693971627235,44634362283.419075,0.004593967212208045,479858522581.86096
6.075,0.00794810693567611,44451752402.62903,0.0037018344606803352,478986768661.0243
6.0874999999999995,0.007177612132723513,44270261653.809326,0.004700692480674022,478117391316.79694
6.1,0.007733514069054483,44089880906.03544,0.004250895467613118,477250382008.46796
6.1125,0.007113318107111412,43910601121.35489,0.004381452004478145,476385732230.2236
6.125,0.007361338973260021,43732413353.65327,0.00393568800468486,475523433511.062
6.1375,0.008381894159246003,43555308747.536224,0.004023702258322027,474663477414.7059
6.15,0.0071589570015355595,43379278537.22737,0.004466423929508839,473805855539.51306
6.1625000000000005,0.0075382275721841314,43204314045.48181,0.004489431135535705,472950559518.3858
6.175,0.00763919426850972,43030406682.5149,0.004870102324158281,472097581018.6785
6.1875,0.006321359154920802,42857547944.94623,0.004126539653985935,471246911742.1034
6.199999999999999,0.00734877357181365,42685729414.758415,0.00417804570487608,470398543424.6346
6.2124999999999995,0.00793372430606186,42514942758.2704,0.003709341226935288,469552467836.41174
6.225,0.0071781260129232475,42345179725.12531,0.004154836669264112,468708676781.6408
6.2375,0.007707953220337402,42176432147.29237,0.0037462904478290427,467867162098.4943
6.25,0.007382072557592535,42008691938.08268,0.0042799235607935025,467027915659.0102
6.262499999999999,0.007370877927213429,41841951091.17881,0.004024368829350799,466190929368.9888
6.2749999999999995,0.006740962695907554,41676201679.67787,0.0036002790123684735,465356195167.89
6.2875,0.007585046123583251,41511435855.1477,0.004431990452262176,464523705028.7275
6.3,0.007987181974440507,41347645846.696365,0.00423737052642024,463693450957.96295
6.3125,0.008256119194396746,41184823960.054276,0.0034078363202788226,462865424995.3988
6.325,0.007889276217876228,41022962576.66909,0.0039695613534506515,462039619214.07043
6.3375,0.007773078284944492,40862054152.81304,0.003768115273442666,461216025720.1362
6.3500000000000005,0.007416887454904031,40702091218.702545,0.003554081466392923,460394636652.7684
6.3625,0.007207890559578787,40543066377.629776,0.004139486721101718,459575444184.0407
6.375,0.007584478957736562,40384972305.10627,0.0039177469214900125,458758440518.81775
6.387499999999999,0.006945636826535363,40227801748.01807,0.0040565514211591235,457943617894.6417
6.3999999999999995,0.006225918155269927,40071547523.79253,0.0035174560369412213,457130968581.6184
6.4125,0.006651102166730257,39916202519.57627,0.004379976409741009,456320484882.3033
6.425,0.0071562850605915345,39761759691.424515,0.00452332949768286,455512159131.5869
6.4375,0.00741751102134979,39608212063.501144,0.0035669613388487217,454705983696.57837
6.449999999999999,0.006982783093665705,39455552727.28984,0.0036028007753103703,453901950976.4892
6.4624999999999995,0.006613341455518324,39303774840.815605,0.004065481210210449,453100053402.51697
6.475,0.00648943450222092,39152871627.87702,0.003771074526274914,452300283437.72687
6.4875,0.006464507971095594,39002836377.288605,0.003729739059143572,451502633576.9342
6.5,0.006914553006563078,38853662442.13347,0.0040730665488267126,450707096346.58563
6.5125,0.0065363202482799304,38705343239.02594,0.004254564296056731,449913664304.6397
6.525,0.006427432645416794,38557872247.384056,0.0038761857892380285,449122330040.448
6.5375000000000005,0.00704751034475761,38411243008.711716,0.00376553499849305,448333086174.63434
6.55,0.006518064803013002,38265449125.89043,0.003543652855139391,447545925358.9749
6.5625,0.006845657585698445,38120484262.48045,0.004560071537847092,446760840276.27747
6.575,0.006165078607961715,37976342142.03125,0.0036220500532037833,445977823640.2599
6.5874999999999995,0.00670016770756422,37833016547.40101,0.00391605103720555,445196868195.4292
6.6,0.006502104727336745,37690501320.08513,0.003742742569773662,444417966716.95953
6.6125,0.007047633982932235,37548790359.55371,0.00405765975177008,443641112010.5703
6.625,0.00592092463852591,37407877622.59758,0.0037102418565573667,442866296912.4037
6.637499999999999,0.00739155506803151,37267757122.68307,0.004249774660681879,442093514288.9029
6.6499999999999995,0.00648887544264855,37128422929.315094,0.003845007466933269,441322757036.6884
6.6625,0.006446408417440381,36989869167.40872,0.0040893003733365055,440554018082.4363
6.675,0.0059789735782287854,36852090016.66885,0.004081320079990445,439787290382.7544
6.6875,0.006888776180244383,36715079710.97803,0.002865099084515339,439022566924.05975
6.7,0.005666291852151953,36578832537.792175,0.004107295103322172,438259840722.455
6.7125,0.005796318895094867,36443342837.54424,0.0034775655629989176,437499104823.6053
6.725,0.0062108911336507715,36308605003.05556,0.0034676691334531856,436740352302.6151
6.7375,0.006809076812718805,36174613478.95476,0.0030316617983125044,435983576263.904
6.75,0.0061897477942673106,36041362761.104324,0.0037624971937657956,435228769841.0844
6.7625,0.0056274049584361,35908847396.03437,0.0038215887839813953,434475926196.837
6.7749999999999995,0.00667928898276597,35777061980.38389,0.0036279525879638536,433725038522.7878
6.7875,0.006571167399028273,35646001160.34899,0.0037664891626671936,432976100039.3844
6.8,0.005552744560563448,35515659631.13842,0.003923182960582197,432229103995.7732
6.8125,0.0066525885126125645,35386032136.43586,0.0038031048768704017,431484043669.67505
6.824999999999999,0.005589843143418066,35257113467.8692,0.0035332161805264085,430740912367.2626
6.8374999999999995,0.006158772267460986,35128898464.48656,0.003967420010988847,429999703423.0369
6.85,0.006258540211049388,35001382012.23904,0.003830555239430433,429260410199.70447
6.8625,0.006395231147331542,34874559043.46985,0.003937305370746024,428523026088.0534
6.875,0.006185128700953703,34748424536.41019,0.0036891158554094865,427787544506.8319
6.8875,0.006189179195066623,34622973514.68132,0.0036106916236677074,427053958902.62415
6.9,0.006749827249193777,34498201046.80294,0.003528138952006337,426322262749.7285
6.9125,0.006403570477708195,34374102245.70789,0.0034475026720524587,425592449550.0346
6.925,0.0050130523411928436,34250672268.26284,0.0036207730410528203,424864512832.9016
6.9375,0.005706014647440066,34127906314.79503,0.003301655318326385,424138446155.0354
6.95,0.0060569831084948235,34005799628.625034,0.0034302632100471297,423414243100.3672
6.9624999999999995,0.0064259919919034715,33884347495.605225,0.0036351558555309713,422691897279.9316
6.975,0.005628912806609645,33763545243.66417,0.0032358690582632915,421971402331.7454
6.9875,0.006325879977983278,33643388242.356575,0.0034033502964906444,421252751920.68585
7.0,0.005778015069672662,33523871902.41895,0.0032147269303970886,420535939738.37054
7.012499999999999,0.005967530889130543,33404991675.3307,0.003659730286637241,419820959503.03534
7.0249999999999995,0.006287291462230287,33286743052.880737,0.003466244606658864,419107804959.41504
7.0375,0.006405250987933626,33169121566.73946,0.003721186522800899,418396469878.62256
7.05,0.006667658930988615,33052122788.03595,0.003297537629553002,417686948058.0293
7.0625,0.005951296659240859,32935742326.94049,0.003169491485190835,416979233321.14496
7.075,0.0055632206190707155,32819975832.252163,0.003979052750552653,416273319517.49915
7.0875,0.0057409492671166035,32704818990.991566,0.003932659734963947,415569200522.5209
7.1,0.00655168094758779,32590267527.998474,0.0033230044057458337,414866870237.4213
7.1125,0.006011329033459001,32476317205.53448,0.0031247169989847175,414166322589.0741
7.125,0.006076267975954777,32362963822.89053,0.003251700120192218,413467551529.89813
7.1375,0.006882023335765949,32250203215.99914,0.003936800748256728,412770551037.7391
7.1499999999999995,0.005268641916805405,32138031257.05147,0.004281740504403478,412075315115.75214
7.1625,0.005847134843786219,32026443854.11897,0.0030704937188409703,411381837792.2855
7.175,0.00538622450869042,31915436950.77969,0.0036201741341064073,410690113120.7625
7.1875,0.006381536004755245,31805006525.749077,0.0026710468718485485,410000135179.56635
7.199999999999999,0.006537992051424148,31695148592.515255,0.002203788644170093,409311898071.923
7.2124999999999995,0.005478220819892712,31585859198.978718,0.0030813631085784706,408625395925.7863
7.225,0.00616128803553628,31477134427.096424,0.003091943471817048,407940622893.7224
7.2375,0.005321873526567681,31368970392.530045,0.004145496611505304,407257573152.79474
7.25,0.0047359226512188185,31261363244.298615,0.003888544231130969,406576240904.4493
7.2625,0.006052854668575791,31154309164.435207,0.0029217716511204953,405896620374.40125
7.275,0.004895340638506602,31047804367.64782,0.0031270997180023936,405218705812.52014
7.2875,0.005002621168256131,30941845100.98426,0.0035114204742498272,404542491492.7173
7.3,0.005938704379930714,30836427643.5011,0.0036615714203249434,403867971712.83234
7.3125,0.005070568185432375,30731548305.936474,0.0028230411930841633,403195140794.5208
7.325,0.005130801478781499,30627203430.386913,0.0032453058763332655,402523993083.1424
7.3374999999999995,0.005140758933160391,30523389389.98788,0.003476597025010662,401854522947.64825
7.35,0.005039190966933667,30420102588.5982,0.0031234443284906157,401186724780.4707
7.3625,0.005222153963134046,30317339460.488167,0.0037628875288836777,400520592997.41144
7.374999999999999,0.004694987664261946,30215096470.031357,0.003012218351454812,399856122037.53156
7.387499999999999,0.006487647124261385,30113370111.400135,0.0030433697958954296,399193306363.0414
7.3999999999999995,0.004797196961017571,30012156908.2646,0.0032979712538112617,398532140459.1905
7.4125,0.005762528044403951,29911453413.495255,0.00336254980713121,397872618834.1591
7.425,0.004911163637076527,29811256208.869064,0.003248055481826216,397214736018.94855
7.4375,0.005067493357784484,29711561904.77897,0.003060361981551584,396558486567.2737
7.45,0.005500441991995791,29612367139.946815,0.0030541531949546652,395903865055.45416
7.4624999999999995,0.005457742921887947,29513668581.139626,0.003191301756747942,395250866082.30756
7.4750000000000005,0.005160313373514699,29415462922.88919,0.003194681419384045,394599484269.04205
7.4875,0.004819864908451655,29317746887.21499,0.003487435114680196,393949714259.14996
7.500000000000001,0.005198565949638557,29220517223.35016,0.00352969249254888,393301550718.3014
7.5125,0.00569019433665693,29123770707.47083,0.0036156129605760348,392654988334.2387
7.5249999999999995,0.005287306159133106,29027504142.428528,0.0032112607845524266,392010021816.67126
7.5375,0.005875802114680767,28931714357.48562,0.003385729277092883,391366645897.17035
7.549999999999999,0.004177228617808828,28836398208.053913,0.003612874106228762,390724855329.06506
7.5625,0.0048821758606924165,28741552575.436188,0.003052760921596542,390084644887.3384
7.574999999999999,0.0048070796908411305,28647174366.570763,0.0036432780278189553,389446009368.5235
7.5875,0.0058487683590135835,28553260513.77895,0.003652685598468288,388808943590.6009
7.6,0.0052633523531592065,28459807974.51544,0.003370505654891796,388173442392.89606
7.612499999999999,0.006057708810824445,28366813731.121563,0.0036166343194101963,387539500635.9768
7.625,0.003837004803756694,28274274790.5813,0.002575142049790774,386907113201.5522
7.637499999999999,0.004284031644576135,28182188184.28015,0.0034393754813747774,386276274992.37085
7.65,0.006079284899004713,28090550967.766754,0.0038428736827569843,385646980932.1207
7.6625,0.0046319160684684235,27999360220.517136,0.0032403952905702763,385019225965.32837
7.675000000000001,0.005074594489467715,27908613045.70175,0.0032035323000179612,384393005057.2593
7.6875,0.005555057811757091,27818306569.95508,0.003085116494346895,383768313193.81854
7.699999999999999,0.004970211944093618,27728437943.14788,0.0034797371306781615,383145145381.4521
7.7125,0.005067423475337845,27639004338.161995,0.003387570410780779,382523496647.0476
7.725,0.004904479112285978,27550002950.667725,0.0030740965700842625,381903362037.83746
7.7375,0.004549360709021036,27461430998.903664,0.0027447809163129817,381284736621.3003
7.749999999999999,0.004996582917118063,27373285723.45908,0.002836967178946006,380667615485.0646
7.7625,0.005185653823746624,27285564387.05869,0.0034346416141016606,380051993736.81177
7.7749999999999995,0.004471049364307958,27198264274.34985,0.0031761007519623473,379437866504.1798
7.7875000000000005,0.004906930373487553,27111382691.69217,0.0035622845905030416,378825228934.66785
7.8,0.00545366106960643,27024916966.949425,0.0029518426054261884,378214076195.54095
7.812499999999999,0.004616907469179617,26938864449.28386,0.0033102938638338887,377604403473.7351
7.825,0.004539595381522912,26853222508.952686,0.0029831326454969054,376996205975.76294
7.8374999999999995,0.004674426098259215,26767988537.106968,0.0033511347782667522,376389478927.6199
7.8500000000000005,0.004822189843692601,26683159945.59262,0.0032764976375702273,375784217574.69055
7.8625,0.0045858259071855124,26598734166.753723,0.0033819126203969868,375180417181.6562
7.875000000000001,0.0050036158935103815,26514708653.237934,0.003352398855899414,374578073032.4014
7.8875,0.004306156356111888,26431080877.80406,0.002955059885753655,373977180429.92303
7.8999999999999995,0.004370708922214846,26347848333.131844,0.0033941689264063183,373377734696.2376
7.9125,0.004138976041684614,26265008531.63371,0.002936030358002206,372779731172.29095
7.924999999999999,0.004519596027018889,26182559005.268696,0.0032796844398125463,372183165217.8668
7.9375,0.004701423738158421,26100497305.35836,0.0033069533540125984,371588032211.49713
7.949999999999999,0.004689891621236824,26018821002.404736,0.0034815972426072888,370994327550.3716
7.9625,0.004665306438984993,25937527685.9103,0.002664034437116219,370402046650.2487
7.975,0.005111739697593195,25856614964.19986,0.0026428466168811294,369811184945.3669
7.987499999999999,0.004531798712647249,25776080464.244427,0.0028136715696741245,369221737888.35565
8.0,0.004848454884525111,25695921831.486984,0.003938482910371361,368633700950.148
8.0125,0.003912390272121186,25616136729.670193,0.0030495839580651596,368047069619.89246
8.025,0.004891440660432314,25536722840.665913,0.002971877365293386,367461839404.86566
8.0375,0.0043698461427783926,25457677864.306606,0.0030447674448263865,366878005830.3863
8.05,0.004632414001532175,25378999518.218586,0.002729276072162266,366295564439.7284
8.0625,0.00463599501244753,25300685537.65701,0.002517391527664264,365714510794.0359
8.075,0.004671851198882798,25222733675.342735,0.0031954501262963625,365134840472.2363
8.0875,0.004255486206793982,25145141701.300854,0.002885991838489317,364556549070.9569
8.1,0.0042389401936810565,25067907402.701027,0.0029417069628907724,363979632204.4392
8.1125,0.0038436721514069055,24991028583.699516,0.003362225128343436,363404085504.4555
8.125,0.004404153048459255,24914503065.282875,0.002946297702071511,362829904620.22485
8.137500000000001,0.004106641971225406,24838328685.113396,0.0029290152354835798,362257085218.3299
8.15,0.0044527374755267525,24762503297.376133,0.003236231909428057,361685622982.6342
8.1625,0.0048156531471541045,24687024772.62758,0.002517273236012373,361115513614.1996
8.175,0.004092797058667282,24611890997.646015,0.0031777708048433754,360546752831.2043
8.1875,0.003985285727226777,24537099875.28336,0.003524088457893186,359979336368.8613
8.2,0.0037665294794629878,24462649324.318676,0.0031469409572481787,359413259979.3377
8.212499999999999,0.003672967634684775,24388537279.31318,0.003325114318074205,358848519431.67316
8.225,0.004125601616530462,24314761690.466812,0.002957597156120276,358285110511.7003
8.237499999999999,0.004268841921099284,24241320523.47635,0.0027403793567571835,357723029021.9648
8.25,0.004468047106893152,24168211759.394928,0.003380514971466162,357162270781.64514
8.2625,0.003924539066674486,24095433394.493195,0.003277051321569607,356602831626.4749
8.274999999999999,0.004410189816726378,24022983440.121777,0.0028373778457716535,356044707408.6628
8.2875,0.004165062504165883,23950859922.57529,0.0031356831728014596,355487893996.81537
8.299999999999999,0.004226382855594258,23879060882.957745,0.0037421512567643476,354932387275.85895
8.3125,0.004006215519967142,23807584377.04936,0.002889158050875258,354378183146.9616
8.325,0.0043122038755244296,23736428475.174786,0.003118262276300567,353825277527.45746
8.3375,0.004215981683397988,23665591262.072712,0.003810066568492907,353273666350.76874
8.35,0.003840309216296357,23595070836.76681,0.002901949226379351,352723345566.3306
8.362499999999999,0.003634626606553679,23524865312.438034,0.002897199137315147,352174311139.51465
8.375,0.004368515688507766,23454972816.298283,0.002593649374513388,351626559051.55396
8.3875,0.003413203829730878,23385391489.46532,0.003577992014257028,351080085299.46783
8.4,0.003915529606643142,23316119486.83904,0.0028750471722461153,350534885895.98724
8.4125,0.0039069554967045604,23247154976.97897,0.0029008446709496657,349990956869.4811
8.425,0.004130955687050367,23178496141.983128,0.0030655709116055563,349448294263.8815
8.4375,0.004646284974592874,23110141177.368008,0.003244779070197694,348906894138.61096
8.45,0.004126252060840402,23042088291.9499,0.0027649957578696734,348366752568.5095
8.4625,0.00424603851675654,22974335707.727432,0.003042299978999224,347827865643.7616
8.475,0.0038692029201563504,22906881659.765236,0.002762090260764964,347290229469.824
8.4875,0.00428736335356414,22839724396.078896,0.002640610378591651,346753840167.3537
8.5,0.004395592448757734,22772862177.521065,0.0027728548453191774,346218693872.137
8.512500000000001,0.003720729599111951,22706293277.6687,0.002683270924421145,345684786735.01794
8.525,0.004725257514761492,22640015982.7115,0.0026674076090553943,345152114921.8275
8.5375,0.003748858703995847,22574028591.34145,0.0033336146792734916,344620674613.3135
8.55,0.0031371520391589173,22508329414.64354,0.0021696564446054985,344090462005.07025
8.5625,0.004346174807904735,22442916775.987537,0.002988479821920757,343561473307.4694
8.575,0.003709258126732979,22377789010.920868,0.0033220287392806873,343033704745.59033
8.587499999999999,0.004083110585448201,22312944467.062687,0.003020246651267539,342507152559.1511
8.6,0.004095358643895033,22248381503.998844,0.0031888892396799372,341981813002.4406
8.612499999999999,0.004236359918731712,22184098493.178085,0.0029532644444347144,341457682344.2498
8.625,0.00418153713941703,22120093817.80918,0.003170580038685372,340934756867.80414
8.6375,0.0038768738625577885,22056365872.759186,0.0032113241928075488,340413032870.696
8.649999999999999,0.004096474853661329,21992913064.45265,0.001991891618069998,339892506664.8178
8.6625,0.0042878874719134204,21929733810.77188,0.002714847039113866,339373174576.2954
