time (ns),n=1_data,n=1_sims,n=1_1x,n=1_1e,n=1_1h,n=1_2x,n=1_2e,n=1_2h
2.1749999999999994,0.00795701906160418,924167567011.3601,4.4428361139743245e-34,616.0737529118038,616.0737529118038,2.381914477598113e-10,8740.291022610263,8740.291022610263
2.1874999999999996,0.007841423591077538,921828474232.8866,2.720850703732224e-34,613.1491164619287,613.1491164619287,1.9917694951000875e-10,8729.686996662702,8729.686996662702
2.1999999999999997,0.006610918964464294,919498254448.6183,1.666284409797368e-34,610.2521818761977,610.2521818761977,1.6655281954588344e-10,8719.108685454996,8719.108685454996
2.2125,0.006968398752878342,917176862823.2125,1.0204542757620618e-34,607.3825568126051,607.3825568126051,1.3927234937037566e-10,8708.555995525461,8708.555995525461
2.2249999999999996,0.006884380895963188,914864254804.2258,6.249394898003677e-35,604.5398563119305,604.5398563119305,1.1646027579737478e-10,8698.028833864924,8698.028833864924
2.2375,0.007241253631800503,912560386119.9729,3.827210833334858e-35,601.7237026247375,601.7237026247375,9.738469911735082e-11,8687.527107913987,8687.527107913987
2.2499999999999996,0.007503322999451942,910265212777.4088,2.3438337634055972e-35,598.9337250432178,598.9337250432178,8.143360091880129e-11,8677.050725560312,8677.050725560312
2.2624999999999997,0.007744788794187907,907978691060.0272,1.4353943249301498e-35,596.1695597377238,596.1695597377238,6.80952081662394e-11,8666.59959513592,8666.59959513592
2.2749999999999995,0.00849944515116796,905700777525.7772,8.790541804671233e-36,593.4308495978369,593.4308495978369,5.6941573538262893e-11,8656.17362541452,8656.17362541452
2.2874999999999996,0.008007329829422661,903431429004.9988,5.38344229718429e-36,590.7172440778256,590.7172440778256,4.7614845219327886e-11,8645.772725608847,8645.772725608847
2.3,0.007710476438770759,901170602598.3751,3.29689018163958e-36,588.0283990463539,588.0283990463539,3.981578562694767e-11,8635.39680536803,8635.39680536803
2.3124999999999996,0.00829517351877995,898918255674.9058,2.0190584889293873e-36,585.3639766403007,585.3639766403007,3.329417071059903e-11,8625.045774774959,8625.045774774959
2.3249999999999997,0.008021226797330272,896674345869.8922,1.2364977166726506e-36,582.7236451225639,582.7236451225639,2.7840761794645254e-11,8614.7195443437,8614.7195443437
2.3375,0.006944584331396524,894438831082.9467,7.572473069600857e-37,580.1070787437191,580.1070787437191,2.328059239089043e-11,8604.418025016901,8604.418025016901
2.3499999999999996,0.008096153777527265,892211669476.0146,4.6374811385932375e-37,577.5139576074141,577.5139576074141,1.9467354595700328e-11,8594.141128163239,8594.141128163239
2.3624999999999994,0.0071365120696201744,889992819471.4155,2.8400538520425034e-37,574.9439675393809,574.9439675393809,1.627870496555864e-11,8583.888765574868,8583.888765574868
2.3749999999999996,0.007568002058741347,887782239749.9,1.7392859704326956e-37,572.3967999599516,572.3967999599516,1.3612339265358224e-11,8573.66084946489,8573.66084946489
2.3874999999999997,0.007686075344572858,885579889248.726,1.0651613823337919e-37,569.872151759971,569.872151759971,1.1382710152143509e-11,8563.457292464855,8563.457292464855
2.4,0.007639256932693033,883385727159.7479,6.523187041708726e-38,567.3697251799986,567.3697251799986,9.518282484880546e-12,8553.278007622263,8553.278007622263
2.4124999999999996,0.0066832469318686685,881199712927.5267,3.9948847082574793e-38,564.8892276927007,564.8892276927007,7.959238199957423e-12,8543.122908398094,8543.122908398094
2.425,0.006555141187330263,879021806247.4515,2.4465194283451075e-38,562.4303718883336,562.4303718883336,6.6555571159282015e-12,8532.991908664353,8532.991908664353
2.4374999999999996,0.007111302992170669,876851967063.8824,1.4982803636105074e-38,559.9928753632227,559.9928753632227,5.5654120922803234e-12,8522.884922701627,8522.884922701627
2.4499999999999993,0.00789184174597645,874690155568.3052,9.17566409639881e-39,557.576460611148,557.576460611148,4.65382705270051e-12,8512.801865196672,8512.801865196672
2.4624999999999995,0.007498983524710241,872536332197.5049,5.6192962048209106e-39,555.1808549175479,555.1808549175479,3.891554817025798e-12,8502.742651240007,8502.742651240007
2.4749999999999996,0.007745340916076614,870390457631.7529,3.441330186651839e-39,552.805790256454,552.805790256454,3.2541387383806745e-12,8492.707196323523,8492.707196323523
2.4875,0.007953167674771656,868252492793.0109,2.1075154293167593e-39,550.451003190078,550.451003190078,2.7211280391838225e-12,8482.69541633812,8482.69541633812
2.4999999999999996,0.007333350256093745,866122398843.1504,1.2906698991094415e-39,548.11623477097,548.11623477097,2.2754216709632493e-12,8472.707227571349,8472.707227571349
2.5124999999999997,0.006403752058758112,864000137182.1868,7.904230570721018e-40,545.8012304466702,545.8012304466702,1.902719646460349e-12,8462.742546705082,8462.742546705082
2.525,0.0078232395022763,861885669446.5283,4.840653753390357e-40,543.5057399667833,543.5057399667833,1.5910642406308824e-12,8452.801290813186,8452.801290813186
2.537499999999999,0.006640545017022507,859778957507.2422,2.964479407648999e-40,541.2295172924013,541.2295172924013,1.3304563404932919e-12,8442.883377359225,8442.883377359225
2.5499999999999994,0.0065609048011913695,857679963468.3323,1.815485801317604e-40,538.9723205078072,538.9723205078072,1.112534634840969e-12,8432.988724194169,8432.988724194169
2.5624999999999996,0.00679274212884606,855588649665.0342,1.111827151263543e-40,536.7339117343922,536.7339117343922,9.303073509814047e-13,8423.117249554127,8423.117249554127
2.5749999999999997,0.007221184526607721,853504978662.1233,6.808974288808275e-41,534.5140570467217,534.5140570467217,7.77927931577387e-13,8413.268872058088,8413.268872058088
2.5874999999999995,0.007186310770692609,851428913252.2383,4.1699045407340184e-41,532.3125263906888,532.3125263906888,6.505074544341294e-13,8403.443510705685,8403.443510705685
2.5999999999999996,0.006620749427358848,849360416454.2181,2.553703853371063e-41,530.1290935036938,530.1290935036938,5.439577769322911e-13,8393.641084874971,8393.641084874971
2.6125,0.007655237317137421,847299451511.4539,1.5639215015637426e-41,527.9635358367918,527.9635358367918,4.548603725725362e-13,8383.861514320208,8383.861514320208
2.6249999999999996,0.007960372192098353,845245981890.2534,9.577658974922649e-42,525.8156344787526,525.8156344787526,3.803566513997647e-13,8374.104719169682,8374.104719169682
2.6374999999999993,0.007506028175408767,843199971278.2224,5.865483104375464e-42,523.6851740819767,523.6851740819767,3.180562453612543e-13,8364.370619923517,8364.370619923517
2.6499999999999995,0.007589796211153488,841161383582.6547,3.592098250500915e-42,521.5719427902167,521.5719427902167,2.659603160376361e-13,8354.65913745152,8354.65913745152
2.6624999999999996,0.0064568634911622985,839130182928.9419,2.1998477553581864e-42,519.4757321680513,519.4757321680513,2.2239742416155748e-13,8344.97019299103,8344.97019299103
2.6749999999999994,0.0067960009946273665,837106333658.9915,1.3472154181973198e-42,517.3963371320635,517.3963371320635,1.8596990336970623e-13,8335.30370814479,8335.30370814479
2.6874999999999996,0.007218010646930044,835089800329.6611,8.250522694617369e-43,515.3335558836744,515.3335558836744,1.5550901765037632e-13,8325.659604878825,8325.659604878825
2.6999999999999997,0.006309744117103813,833080547711.2048,5.0527275604877475e-43,513.2871898435867,513.2871898435867,1.300374637637435e-13,8316.037805520346,8316.037805520346
2.7125,0.0069156363814120245,831078540785.7334,3.0943561693573964e-43,511.25704358779325,511.25704358779325,1.0873801556720196e-13,8306.438232755654,8306.438232755654
2.724999999999999,0.007241536425938637,829083744745.6868,1.8950240218207784e-43,509.2429247851067,509.2429247851067,9.092730423422607e-14,8296.860809628075,8296.860809628075
2.7374999999999994,0.006861716965756286,827096124992.3196,1.16053739347774e-43,507.24464413616846,507.24464413616846,7.60338931345853e-14,8287.305459535895,8287.305459535895
2.7499999999999996,0.007046630743810381,825115647134.1991,7.10728215659255e-44,505.26201531389637,505.26201531389637,6.35799439331167e-14,8277.77210623032,8277.77210623032
2.7624999999999997,0.007426066334212977,823142276985.7167,4.3525921643978235e-44,503.29485490533125,503.29485490533125,5.316588568446596e-14,8268.260673813442,8268.260673813442
2.7749999999999995,0.007227841109824337,821175980565.6105,2.665584133592379e-44,501.34298235484465,501.34298235484465,4.4457595048954005e-14,8258.771086736222,8258.771086736222
2.7874999999999996,0.006688673886041868,819216724095.5018,1.632438442401702e-44,499.40621990867015,499.40621990867015,3.7175676321221675e-14,8249.303269796494,8249.303269796494
2.8,0.006334831087397765,817264473998.4424,9.997265644883238e-45,497.48439256072277,497.48439256072277,3.1086497333435004e-14,8239.857148136965,8239.857148136965
2.8124999999999996,0.0063309797005654655,815319196897.4746,6.122455694397857e-45,495.57732799967175,495.57732799967175,2.599469363009304e-14,8230.43264724325,8230.43264724325
2.8249999999999993,0.00660114750756888,813380859614.2032,3.749471611675128e-45,493.6848565572325,493.6848565572325,2.173690041932213e-14,8221.029692941904,8221.029692941904
2.8374999999999995,0.007828011069101215,811449429167.38,2.2962252515149212e-45,491.80681115764554,491.80681115764554,1.8176511197367607e-14,8211.648211398477,8211.648211398477
2.8499999999999996,0.006276817889934125,809524872771.4985,1.4062382521517836e-45,489.9430272683108,489.9430272683108,1.5199294882647908e-14,8202.288129115579,8202.288129115579
2.8624999999999994,0.0061275025850413,807607157835.4019,8.611986217424686e-46,488.0933428515458,488.0933428515458,1.2709730840049431e-14,8192.949372930956,8192.949372930956
2.8749999999999996,0.005997476168451154,805696251960.9017,5.2740925298842986e-46,486.25759831743915,486.25759831743915,1.0627944208840943e-14,8183.6318700155825,8183.6318700155825
2.8874999999999997,0.006854296986229266,803792122941.408,3.2299229598743397e-46,484.4356364777692,484.4356364777692,8.887143207652417e-15,8174.335547871768,8174.335547871768
2.9,0.006052387075419129,801894738760.571,1.978046890078411e-46,482.627302500961,482.627302500961,7.431476195332416e-15,8165.060334331272,8165.060334331272
2.9124999999999996,0.0061151943068422,800004067590.9342,1.2113816793639859e-46,480.8324438680532,480.8324438680532,6.214239733893161e-15,8155.8061575534375,8155.8061575534375
2.9249999999999994,0.006037816444115607,798120077792.5983,7.418659185781689e-47,479.0509103296498,479.0509103296498,5.196380161259358e-15,8146.57294602333,8146.57294602333
2.9374999999999996,0.006889668383216538,796242737911.896,4.5432835127306e-47,477.28255386383023,477.28255386383023,4.34524059846869e-15,8137.3606285498945,8137.3606285498945
2.9499999999999993,0.006689091344055343,794372016680.0775,2.7823659990487555e-47,475.527228634993,475.527228634993,3.633513190460001e-15,8128.169134264125,8128.169134264125
2.9624999999999995,0.005451570729540987,792507883012.008,1.7039571778803113e-47,473.7847909536094,473.7847909536094,3.0383629642739437e-15,8118.998392617245,8118.998392617245
2.9749999999999996,0.005829962752645452,790650306004.8755,1.0435255696204176e-47,472.05509923686344,472.05509923686344,2.5406951946424122e-15,8109.848333378899,8109.848333378899
2.9875,0.006919757095995081,788799254936.9071,6.390686506607188e-48,470.33801397015526,470.33801397015526,2.1245427712161386e-15,8100.718886635357,8100.718886635357
2.9999999999999996,0.006056271388908761,786954699266.0985,3.9137396547539377e-48,468.6333976694462,468.6333976694462,1.776553911797367e-15,8091.609982787735,8091.609982787735
3.0124999999999993,0.006512520070808984,785116608628.9536,2.3968251406726325e-48,466.94111484442425,466.94111484442425,1.485563785433171e-15,8082.521552550222,8082.521552550222
3.0249999999999995,0.006115625231243165,783284952839.2328,1.467846934576328e-48,465.26103196246845,465.26103196246845,1.2422363013784243e-15,8073.453526948319,8073.453526948319
3.0374999999999996,0.0064705453408891575,781459701886.7123,8.989285813067177e-49,463.59301741339306,463.59301741339306,1.038764571130404e-15,8064.405837317099,8064.405837317099
3.0499999999999994,0.006311252722989677,779640825935.9546,5.505155716548511e-49,461.9369414749508,461.9369414749508,8.686204331964899e-16,8055.378415299464,8055.378415299464
3.0624999999999996,0.006693724724110675,777828295325.0874,3.3714290649643927e-49,460.2926762790773,460.2926762790773,7.263450043789946e-16,8046.371192844426,8046.371192844426
3.0749999999999997,0.006346708441196382,776022080564.5936,2.064707071939646e-49,458.66009577885694,458.66009577885694,6.07373537650799e-16,8037.384102205395,8037.384102205395
3.0874999999999995,0.007076425048477316,774222152336.1099,1.2644535034767549e-49,457.0390757161936,457.0390757161936,5.078889673838239e-16,8028.417075938475,8028.417075938475
3.0999999999999996,0.006281450327243367,772428481491.2366,7.7436779492048735e-50,455.4294935901674,455.4294935901674,4.2469944309380236e-16,8019.470046900781,8019.470046900781
3.1124999999999994,0.006716259524528829,770641039050.3566,4.742329236790648e-50,453.83122862606143,453.83122862606143,3.5513592250937047e-16,8010.542948248754,8010.542948248754
3.1249999999999996,0.007689522739779624,768859796201.4626,2.9042641930154943e-50,452.24416174504194,452.24416174504194,2.9696653835433784e-16,8001.635713436502,8001.635713436502
3.1374999999999993,0.006542819442743487,767084724298.9961,1.778609219578378e-50,450.6681755344753,450.6681755344753,2.483249913977133e-16,7992.748276214136,7992.748276214136
3.1499999999999995,0.006879600328391455,765315794862.694,1.0892434522923342e-50,449.103154218867,449.103154218867,2.0765067234307694e-16,7983.880570626135,7983.880570626135
3.1624999999999996,0.006208933830413525,763552979576.4453,6.670668774802442e-51,447.5489836314067,447.5489836314067,1.7363859143550121e-16,7975.032531009703,7975.032531009703
3.175,0.006653073183368175,761796250287.1564,4.085204442540166e-51,446.0055511861053,446.0055511861053,1.4519750933380556e-16,7966.204091993156,7966.204091993156
3.1874999999999996,0.006234910491952056,760045579003.6271,2.5018324100261092e-51,444.4727458505096,444.4727458505096,1.2141492592429645e-16,7957.395188494303,7957.395188494303
3.1999999999999993,0.005900634354383858,758300937895.4332,1.532154754038484e-51,442.9504581189801,442.9504581189801,1.0152780378148118e-16,7948.605755718847,7948.605755718847
3.2124999999999995,0.0061344781737800985,756562299291.8206,9.383115275488133e-52,441.43857998651913,441.43857998651913,8.489808697093824e-17,7939.835729158795,7939.835729158795
3.224999999999999,0.006604576295939489,754829635680.6056,5.746342008927861e-52,439.9370049231355,439.9370049231355,7.099222974268341e-17,7931.08504459088,7931.08504459088
3.2374999999999994,0.006330824190417502,753102919707.087,3.519134691846923e-52,438.44562784873347,438.44562784873347,5.936407831619536e-17,7922.3536380749865,7922.3536380749865
3.2499999999999996,0.006900015371881379,751382124172.9647,2.1551639216947983e-52,436.9643451085131,436.9643451085131,4.9640556538436885e-17,7913.641445952596,7913.641445952596
3.2624999999999997,0.00572600224094163,749667222035.2673,1.3198504564590112e-52,435.49305444887005,435.49305444887005,4.1509696155317624e-17,7904.948404845236,7904.948404845236
3.2749999999999995,0.006277760537061203,747958186405.2897,8.08293610467071e-53,434.03165499378287,434.03165499378287,3.471062766132814e-17,7896.274451652941,7896.274451652941
3.2874999999999996,0.0062834378019712735,746254990547.5365,4.950095350004396e-53,432.58004722167675,432.58004722167675,2.902521059501933e-17,7887.619523552727,7887.619523552727
3.2999999999999994,0.005672877342149876,744557607878.6766,3.0315028668822305e-53,431.13813294275207,431.13813294275207,2.4271034747776353e-17,7878.983557997068,7878.983557997068
3.3124999999999996,0.005614702548035818,742866011966.5054,1.856531840726466e-53,429.70581527676694,429.70581527676694,2.02955677375465e-17,7870.366492712393,7870.366492712393
3.3249999999999993,0.006576175684646576,741180176528.9127,1.1369642804184424e-53,428.2829986312637,428.2829986312637,1.6971261179009947e-17,7861.768265697583,7861.768265697583
3.3374999999999995,0.005838486975949353,739500075432.8638,6.962917341840979e-54,426.86958868022805,426.86958868022805,1.4191458437170523e-17,7853.188815222486,7853.188815222486
3.3499999999999996,0.0060942675406262916,737825682693.3828,4.264181271505443e-54,425.4654923431719,425.4654923431719,1.1866972669245512e-17,7844.628079826434,7844.628079826434
3.3624999999999994,0.005588226412858287,736156972472.5491,2.611440151241285e-54,424.0706177646294,424.0706177646294,9.923225365179415e-18,7836.085998316779,7836.085998316779
3.3749999999999996,0.006784904691305731,734493919078.4987,1.59927996238947e-54,422.684874294057,422.684874294057,8.29785358007408e-18,7827.562509767427,7827.562509767427
3.3874999999999997,0.005928375112688448,732836496964.4348,9.794198794426612e-55,421.30817246612816,421.30817246612816,6.9387090892804e-18,7819.057553517394,7819.057553517394
3.3999999999999995,0.006639036781619626,731184680727.645,5.9980949102510494e-55,419.94042398141363,419.94042398141363,5.802185271294292e-18,7810.571069169359,7810.571069169359
3.412499999999999,0.006473508673879055,729538445108.5286,3.6733114476757754e-55,418.58154168743874,418.58154168743874,4.85181803837748e-18,7802.102996588241,7802.102996588241
3.4249999999999994,0.006326266464931269,727897764989.6278,2.249583775102542e-55,417.231439560109,417.231439560109,4.057115927336461e-18,7793.653275899766,7793.653275899766
3.4374999999999996,0.005492966404797347,726262615394.6714,1.377674404495875e-55,415.89003268549556,415.89003268549556,3.3925818152388342e-18,7785.221847489066,7785.221847489066
3.4499999999999997,0.006931499785918099,724632971487.6207,8.43705749396485e-56,414.55723724197276,414.55723724197276,2.836894872916635e-18,7776.808651999267,7776.808651999267
3.4624999999999995,0.006166062876182646,723008808571.7273,5.166963901206859e-56,413.23297048269944,413.23297048269944,2.372226510155399e-18,7768.413630330097,7768.413630330097
3.4749999999999996,0.007155358125146836,721390102088.5962,3.164315992331678e-56,411.91715071843663,411.91715071843663,1.9836683654401432e-18,7760.036723636501,7760.036723636501
3.4874999999999994,0.006432300800314175,719776827617.2559,1.9378683286305285e-56,410.609697300694,410.609697300694,1.6587539879529468e-18,7751.677873327267,7751.677873327267
3.499999999999999,0.005869244205059988,718168960873.2378,1.1867758050112117e-56,409.3105306051975,409.3105306051975,1.3870588655273031e-18,7743.337021063652,7743.337021063652
3.5124999999999993,0.005974133897503175,716566477707.6595,7.267969606352653e-57,408.0195720156718,408.0195720156718,1.1598659659062501e-18,7735.014108758031,7735.014108758031
3.5249999999999995,0.005875061684471402,714969354106.3192,4.450999251570258e-57,406.7367439079296,406.7367439079296,9.698860605719245e-19,7726.70907857254,7726.70907857254
3.5374999999999996,0.006027405831648849,713377566188.7942,2.725849915520095e-57,405.4619696342617,405.4619696342617,8.110238580513363e-19,7718.42187291774,7718.42187291774
3.5499999999999994,0.005892743051293481,711791090207.5476,1.6693459922105368e-57,404.1951735081211,404.1951735081211,6.781824433486599e-19,7710.152434451281,7710.152434451281
3.5624999999999996,0.00540990572653414,710209902547.0414,1.0223292287087176e-57,402.9362807890944,402.9362807890944,5.670997491632921e-19,7701.90070607658,7701.90070607658
3.5749999999999997,0.005910128157590185,708633979722.8574,6.2608773540599055e-58,401.6852176681547,401.6852176681547,4.742118122567356e-19,7693.666630941504,7693.666630941504
3.5874999999999995,0.00595278371908601,707063298380.8243,3.834242838981633e-58,400.44191125318946,400.44191125318946,3.965384277027176e-19,7685.450152437065,7685.450152437065
3.599999999999999,0.005081137341464548,705497835296.1514,2.348140255254913e-58,399.20628955479765,399.20628955479765,3.3158753236583884e-19,7677.251214196119,7677.251214196119
3.6124999999999994,0.005151149090214315,703937567372.5696,1.4380316766303338e-58,397.97828147235003,397.97828147235003,2.7727524986026137e-19,7669.069760092076,7669.069760092076
3.6249999999999996,0.005366166899848459,702382471641.478,8.806693289995809e-59,396.75781678030717,396.75781678030717,2.3185903172091324e-19,7660.905734237618,7660.905734237618
3.6374999999999993,0.006391443780558806,700832525261.0995,5.393333677168681e-59,395.5448261147896,395.5448261147896,1.9388174969692472e-19,7652.759080983427,7652.759080983427
3.6499999999999995,0.005645620784993541,699287705515.639,3.3029477915763414e-59,394.3392409603946,394.3392409603946,1.6212494543144602e-19,7644.629744916917,7644.629744916917
3.6624999999999996,0.005713195706404012,697747989814.452,2.0227682481544757e-59,393.14099363725444,393.14099363725444,1.3556973759643279e-19,7636.517670860975,7636.517670860975
3.6749999999999994,0.005842311430007053,696213355691.2178,1.2387696215413698e-59,391.95001728833086,391.95001728833086,1.1336413223181133e-19,7628.422803872715,7628.422803872715
3.687499999999999,0.006621045687884379,694683780803.118,7.586386510930425e-60,390.76624586694095,390.76624586694095,9.4795687478042e-20,7620.345089242233,7620.345089242233
3.6999999999999993,0.0062994010218161535,693159242930.0239,4.6460019112847674e-60,389.5896141245092,389.5896141245092,7.926865568078655e-20,7612.284472491377,7612.284472491377
3.7124999999999995,0.005966482399316129,691639719973.6885,2.845272084221082e-60,388.4200575985412,388.4200575985412,6.628486949783003e-20,7604.240899372513,7604.240899372513
3.7249999999999996,0.005170015499138558,690125189956.9443,1.7424816837858545e-60,387.2575126008143,387.2575126008143,5.542775876050736e-20,7596.214315867318,7596.214315867318
3.7374999999999994,0.005634498137699646,688615631022.9084,1.0671184788151407e-60,386.1019162057807,386.1019162057807,4.6348985288619686e-20,7588.204668185559,7588.204668185559
3.7499999999999996,0.006049882327339275,687111021434.1937,6.535172555470533e-61,384.9532062391781,384.9532062391781,3.875726685191737e-20,7580.211902763897,7580.211902763897
3.7624999999999997,0.005936333747716521,685611339572.1246,4.002224792995431e-61,383.81132126684446,383.81132126684446,3.240903170753034e-20,7572.235966264689,7572.235966264689
3.7749999999999995,0.006505903291335748,684116563935.9604,2.451014591842562e-61,382.67620058373177,382.67620058373177,2.7100603874696216e-20,7564.276805574797,7564.276805574797
3.7874999999999996,0.00597465908661666,682626673142.1239,1.5010332602854423e-61,381.547784203115,381.547784203115,2.2661668420119735e-20,7556.334367804417,7556.334367804417
3.799999999999999,0.0052871192050685046,681141645923.4362,9.192523194198386e-62,380.42601284599243,380.42601284599243,1.8949807094998128e-20,7548.408600285895,7548.408600285895
3.812499999999999,0.006522094672339981,679661461128.3561,5.6296209359015785e-62,379.3108279306731,379.3108279306731,1.5845929005775476e-20,7540.49945057257,7540.49945057257
3.8249999999999993,0.005856461927220889,678186097720.2274,3.4476531864443184e-62,378.2021715625477,378.2021715625477,1.325044971683926e-20,7532.606866437613,7532.606866437613
3.8374999999999995,0.005796660376292578,676715534776.5304,2.111387716746168e-62,377.0999865240388,377.0999865240388,1.108009619596887e-20,7524.730795872874,7524.730795872874
3.8499999999999996,0.006234937424726998,675249751488.1393,1.2930413383674015e-62,376.00421626472775,376.00421626472775,9.265235092806255e-21,7516.871187087743,7516.871187087743
3.8625,0.004576767263050027,673788727158.5847,7.918753573614561e-63,374.914804891653,374.914804891653,7.747638631170033e-21,7509.027988508009,7509.027988508009
3.8749999999999996,0.00576070512159734,672332441203.3245,4.8495478295231476e-63,373.83169715977806,373.83169715977806,6.478616436382038e-21,7501.201148774733,7501.201148774733
3.887499999999999,0.00484508984748225,670880873149.0156,2.9699262557172485e-63,372.75483846262455,372.75483846262455,5.417453359388407e-21,7493.390616743126,7493.390616743126
3.899999999999999,0.005246352073698122,669434002632.7958,1.8188215220192982e-63,371.6841748230674,371.6841748230674,4.530103177020073e-21,7485.596341481432,7485.596341481432
3.912499999999999,0.005879424794030045,667991809401.5671,1.113869990068718e-63,370.619652884289,370.619652884289,3.788096257235546e-21,7477.818272269824,7477.818272269824
3.9249999999999994,0.005826057500262741,666554273311.2886,6.821484899729054e-64,369.5612199008887,369.5612199008887,3.1676261430145277e-21,7470.056358599295,7470.056358599295
3.9374999999999996,0.005679233477062345,665121374326.2705,4.1775662018114676e-64,368.5088237301454,368.5088237301454,2.6487857489744835e-21,7462.310550170571,7462.310550170571
3.9499999999999997,0.004796962625788338,663693092518.4761,2.558395954407328e-64,367.4624128234291,367.4624128234291,2.2149286649381394e-21,7454.580796893021,7454.580796893021
3.9624999999999995,0.0055457142447379116,662269408066.828,1.5667950053525386e-64,366.4219362177589,366.4219362177589,1.852135074595612e-21,7446.867048883574,7446.867048883574
3.9749999999999996,0.005270959540036593,660850301256.521,9.595256686396479e-65,365.3873435275055,365.3873435275055,1.548765153862461e-21,7439.169256465647,7439.169256465647
3.987499999999999,0.005984233688147936,659435752478.337,5.87626017209062e-65,364.35858493623317,364.35858493623317,1.2950856202225584e-21,7431.487370168075,7431.487370168075
3.999999999999999,0.005676183523875161,658025742227.9686,3.598698267139998e-65,363.3356111886808,363.3356111886808,1.0829574513116903e-21,7423.8213407240555,7423.8213407240555
4.012499999999999,0.005349199251565091,656620251105.3462,2.2038896915125745e-65,362.3183735828774,362.3183735828774,9.055747535440698e-22,7416.171119070086,7416.171119070086
4.0249999999999995,0.0057007931634920905,655219259813.9684,1.3496907525441162e-65,361.306823962391,361.306823962391,7.572464026754975e-22,7408.536656344924,7408.536656344924
4.0375,0.006078080942819436,653822749160.2404,8.265681964567187e-66,360.30091470870656,360.30091470870656,6.332134504863669e-22,7400.917903888541,7400.917903888541
4.05,0.00548555989165781,652430700052.8171,5.062011294853122e-66,359.3005987337325,359.3005987337325,5.294964392834145e-22,7393.314813241089,7393.314813241089
4.0625,0.005893645299257853,651043093501.9471,3.1000416492025435e-66,358.30582947243136,358.30582947243136,4.42767725477826e-22,7385.72733614187,7385.72733614187
4.074999999999999,0.005637040589018247,649659910618.8275,1.8985058837308016e-66,357.3165608755733,357.3165608755733,3.702447158853787e-22,7378.15542452832,7378.15542452832
4.0874999999999995,0.005593183260768593,648281132614.9584,1.1626697310623715e-66,356.33274740261004,356.33274740261004,3.0960059135545527e-22,7370.599030534984,7370.599030534984
4.1,0.0059737972378150405,646906740801.5055,7.120340869695855e-67,355.3543440146662,355.3543440146662,2.5888965339703016e-22,7363.0581064925145,7363.0581064925145
4.112499999999999,0.005724386274438508,645536716588.6656,4.3605894903908314e-67,354.3813061676466,354.3813061676466,2.164848986321338e-22,7355.532604926662,7355.532604926662
4.124999999999999,0.006049280616991888,644171041485.0385,2.6704818001949374e-67,353.41358980545687,353.41358980545687,1.8102581822338236e-22,7348.022478557282,7348.022478557282
4.137499999999999,0.005470127411552459,642809697097.0001,1.6354378372207685e-67,352.4511513533352,352.4511513533352,1.5137474747894876e-22,7340.52768029734,7340.52768029734
4.1499999999999995,0.005342870049427548,641452665128.0859,1.0015634329423636e-67,351.49394771129334,351.49394771129334,1.26580365161171e-22,7333.048163251931,7333.048163251931
4.162499999999999,0.005188545248375079,640099927378.3728,6.1337049160608335e-68,350.5419362476643,350.5419362476643,1.0584717141519003e-22,7325.583880717297,7325.583880717297
4.174999999999999,0.004983115506659644,638751465743.87,3.756360781541619e-68,349.5950747927553,349.5950747927553,8.850996505130461e-23,7318.134786179852,7318.134786179852
4.187499999999999,0.0054367731576864,637407262215.912,2.3004442688719677e-68,348.6533216326038,348.6533216326038,7.401250131336917e-23,7310.700833315221,7310.700833315221
4.199999999999999,0.0058934567698324175,636067298880.5565,1.4088220333335544e-68,347.7166355028343,347.7166355028343,6.188964539175051e-23,7303.281975987273,7303.281975987273
4.2124999999999995,0.005097983792259973,634731557917.9885,8.627809629916988e-69,346.7849755826143,346.7849755826143,5.175244909638985e-23,7295.878168247169,7295.878168247169
4.225,0.005009388428723699,633400021601.9257,5.283782993793086e-69,345.8583014887079,345.8583014887079,4.3275671891819e-23,7288.489364332411,7288.489364332411
4.2375,0.005295037440933934,632072672299.0308,3.2358575261894876e-69,344.9365732696245,344.9365732696245,3.618734592058204e-23,7281.115518665898,7281.115518665898
4.25,0.005313269520486888,630749492468.3267,1.9816812957869914e-69,344.01975139986104,344.01975139986104,3.0260050220581856e-23,7273.756585854987,7273.756585854987
4.262499999999999,0.006211963767607274,629430464660.6174,1.2136074367577228e-69,343.1077967742369,343.1077967742369,2.5303614179434366e-23,7266.412520690564,7266.412520690564
4.2749999999999995,0.004955011155892107,628115571517.9108,7.4322900139638e-70,342.2006707023181,342.2006707023181,2.1159016124374444e-23,7259.083278146113,7259.083278146113
4.2875,0.00560546460619256,626804795772.8483,4.551631209449617e-70,341.29833490293083,341.29833490293083,1.7693281290836754e-23,7251.768813376799,7251.768813376799
4.299999999999999,0.005684804128936422,625498120248.1373,2.7874782372474688e-70,340.40075149876117,340.40075149876117,1.4795215476774876e-23,7244.469081718547,7244.469081718547
4.312499999999999,0.00535331492493598,624195527855.987,1.7070879791396385e-70,339.5078830110409,339.5078830110409,1.2371837501818559e-23,7237.184038687138,7237.184038687138
4.324999999999999,0.005580955780894373,622897001597.5504,1.0454429130900299e-70,338.6196923543164,338.6196923543164,1.0345396010735848e-23,7229.913639977301,7229.913639977301
4.3374999999999995,0.005724386274438136,621602524562.3689,6.402428567747329e-71,337.73614283129996,337.73614283129996,8.650874908696228e-24,7222.657841461813,7222.657841461813
