  Title : 8-trpl-1,01uw-20s
  Version : 1 975 M
  Revision : 12 bits ADC
  Date : 2019-05-24
  Time : 14:14:59
  Author : Unknown
  Company : Unknown
  Contents :
  
*BLOCK 1  ( Time[ns]  No_of_photons )
11.005920 ,  120
11.009992 ,  121
11.014064 ,  114
11.018136 ,  135
11.022207 ,  134
11.026279 ,  120
11.030351 ,  125
11.034423 ,  115
11.038494 ,  130
11.042566 ,  105
11.046638 ,  118
11.050710 ,  128
11.054781 ,  124
11.058853 ,  111
11.062925 ,  123
11.066997 ,  115
11.071068 ,  132
11.075140 ,  125
11.079212 ,  122
11.083284 ,  112
11.087355 ,  132
11.091427 ,  127
11.095499 ,  125
11.099570 ,  113
11.103642 ,  127
11.107714 ,  115
11.111786 ,  110
11.115857 ,  131
11.119929 ,  108
11.124001 ,  138
11.128073 ,  125
11.132144 ,  106
11.136216 ,  144
11.140288 ,  119
11.144360 ,  116
11.148431 ,  114
11.152503 ,  131
11.156575 ,  129
11.160647 ,  126
11.164718 ,  120
11.168790 ,  112
11.172862 ,  134
11.176934 ,  122
11.181005 ,  125
11.185077 ,  101
11.189149 ,  106
11.193221 ,  125
11.197292 ,  111
11.201364 ,  135
11.205436 ,  109
11.209508 ,  135
11.213579 ,  118
11.217651 ,  117
11.221723 ,  130
11.225794 ,  118
11.229866 ,  124
11.233938 ,  124
11.238010 ,  129
11.242081 ,  120
11.246153 ,  127
11.250225 ,  120
11.254297 ,  126
11.258368 ,  118
11.262440 ,  128
11.266512 ,  112
11.270584 ,  107
11.274655 ,  116
11.278727 ,  110
11.282799 ,  126
11.286871 ,  108
11.290942 ,  103
11.295014 ,  100
11.299086 ,  101
11.303158 ,  125
11.307229 ,  122
11.311301 ,  110
11.315373 ,  115
11.319445 ,  117
11.323516 ,  102
11.327588 ,  134
11.331660 ,  137
11.335732 ,  124
11.339803 ,  132
11.343875 ,  113
11.347947 ,  107
11.352019 ,  114
11.356090 ,  123
11.360162 ,  103
11.364234 ,  140
11.368305 ,  110
11.372377 ,  128
11.376449 ,  132
11.380521 ,  125
11.384592 ,  125
11.388664 ,  117
11.392736 ,  105
11.396808 ,  104
11.400879 ,  103
11.404951 ,  113
11.409023 ,  134
11.413095 ,  127
11.417166 ,  105
11.421238 ,  101
11.425310 ,  104
11.429382 ,  133
11.433453 ,  106
11.437525 ,  121
11.441597 ,  105
11.445669 ,  116
11.449740 ,  122
11.453812 ,  121
11.457884 ,  106
11.461956 ,  130
11.466027 ,  112
11.470099 ,  139
11.474171 ,  112
11.478243 ,  119
11.482314 ,  101
11.486386 ,  129
11.490458 ,  120
11.494530 ,  119
11.498601 ,  112
11.502673 ,  110
11.506745 ,  124
11.510816 ,  119
11.514888 ,  120
11.518960 ,  111
11.523032 ,  130
11.527103 ,  108
11.531175 ,  141
11.535247 ,  116
11.539319 ,  128
11.543390 ,  121
11.547462 ,   93
11.551534 ,  119
11.555606 ,  110
11.559677 ,  109
11.563749 ,   94
11.567821 ,  109
11.571893 ,  116
11.575964 ,  102
11.580036 ,  103
11.584108 ,  108
11.588180 ,   83
11.592251 ,   87
11.596323 ,  128
11.600395 ,  108
11.604467 ,  154
11.608538 ,  130
11.612610 ,  101
11.616682 ,  126
11.620754 ,  123
11.624825 ,  123
11.628897 ,  107
11.632969 ,  120
11.637041 ,  133
11.641112 ,  102
11.645184 ,  116
11.649256 ,  118
11.653327 ,  121
11.657399 ,  135
11.661471 ,  137
11.665543 ,   98
11.669614 ,  105
11.673686 ,  123
11.677758 ,  106
11.681830 ,  102
11.685901 ,  127
11.689973 ,  111
11.694045 ,  102
11.698117 ,  124
11.702188 ,  126
11.706260 ,  127
11.710332 ,  132
11.714404 ,  105
11.718475 ,  127
11.722547 ,   91
11.726619 ,  105
11.730691 ,  104
11.734762 ,  108
11.738834 ,  130
11.742906 ,  118
11.746978 ,  104
11.751049 ,  115
11.755121 ,  104
11.759193 ,  142
11.763265 ,  126
11.767336 ,  106
11.771408 ,  126
11.775480 ,  117
11.779551 ,  116
11.783623 ,  119
11.787695 ,  110
11.791767 ,  115
11.795838 ,  114
11.799910 ,  115
11.803982 ,  113
11.808054 ,  131
11.812125 ,  115
11.816197 ,  108
11.820269 ,  124
11.824341 ,  108
11.828412 ,  117
11.832484 ,   93
11.836556 ,  123
11.840628 ,  127
11.844699 ,   93
11.848771 ,  123
11.852843 ,  106
11.856915 ,  125
11.860986 ,  116
11.865058 ,  108
11.869130 ,  121
11.873202 ,  138
11.877273 ,  113
11.881345 ,   93
11.885417 ,  105
11.889489 ,  112
11.893560 ,  118
11.897632 ,  107
11.901704 ,  121
11.905776 ,  130
11.909847 ,  121
11.913919 ,  109
11.917991 ,  138
11.922062 ,  125
11.926134 ,  106
11.930206 ,  130
11.934278 ,  125
11.938349 ,  130
11.942421 ,  115
11.946493 ,  109
11.950565 ,  112
11.954636 ,  102
11.958708 ,  127
11.962780 ,  101
11.966852 ,  113
11.970923 ,  107
11.974995 ,  105
11.979067 ,  118
11.983139 ,  119
11.987210 ,   98
11.991282 ,  101
11.995354 ,  120
11.999426 ,  114
12.003497 ,  110
12.007569 ,   98
12.011641 ,  115
12.015713 ,  113
12.019784 ,   95
12.023856 ,  111
12.027928 ,  105
12.032000 ,  104
12.036071 ,  112
12.040143 ,  112
12.044215 ,  112
12.048287 ,  113
12.052358 ,  106
12.056430 ,  120
12.060502 ,  109
12.064573 ,  106
12.068645 ,   93
12.072717 ,  117
12.076789 ,   97
12.080860 ,  105
12.084932 ,  106
12.089004 ,  105
12.093076 ,  126
12.097147 ,  103
12.101219 ,  103
12.105291 ,  109
12.109363 ,  119
12.113434 ,  107
12.117506 ,  119
12.121578 ,  114
12.125650 ,  115
12.129721 ,  103
12.133793 ,  106
12.137865 ,   99
12.141937 ,  113
12.146008 ,  108
12.150080 ,  110
12.154152 ,  117
12.158224 ,   94
12.162295 ,  116
12.166367 ,  105
12.170439 ,  102
12.174511 ,  116
12.178582 ,  102
12.182654 ,  103
12.186726 ,  109
12.190798 ,  106
12.194869 ,  115
12.198941 ,  108
12.203013 ,  101
12.207084 ,  114
12.211156 ,  114
12.215228 ,   94
12.219300 ,  120
12.223371 ,   86
12.227443 ,  112
12.231515 ,  123
12.235587 ,  102
12.239658 ,  107
12.243730 ,  120
12.247802 ,   97
12.251874 ,   93
12.255945 ,  123
12.260017 ,  114
12.264089 ,  110
12.268161 ,  117
12.272232 ,  118
12.276304 ,   97
12.280376 ,  123
12.284448 ,  111
12.288519 ,  119
12.292591 ,  110
12.296663 ,  118
12.300735 ,  113
12.304806 ,  101
12.308878 ,  121
12.312950 ,   95
12.317022 ,  120
12.321093 ,  117
12.325165 ,  106
12.329237 ,  103
12.333308 ,  105
12.337380 ,  120
12.341452 ,   90
12.345524 ,  109
12.349595 ,  122
12.353667 ,   99
12.357739 ,  102
12.361811 ,  109
12.365882 ,  106
12.369954 ,  113
12.374026 ,  114
12.378098 ,  110
12.382169 ,   93
12.386241 ,  115
12.390313 ,   89
12.394385 ,  120
12.398456 ,  110
12.402528 ,  129
12.406600 ,  106
12.410672 ,   99
12.414743 ,   95
12.418815 ,  103
12.422887 ,   97
12.426959 ,  120
12.431030 ,  102
12.435102 ,  120
12.439174 ,  101
12.443246 ,  138
12.447317 ,   91
12.451389 ,  129
12.455461 ,  115
12.459533 ,  114
12.463604 ,  118
12.467676 ,  111
12.471748 ,  100
12.475819 ,  129
12.479891 ,  112
12.483963 ,  116
12.488035 ,  120
12.492106 ,  114
12.496178 ,   98
12.500250 ,   97
12.504322 ,  106
12.508393 ,   99
12.512465 ,  104
12.516537 ,  112
12.520609 ,  114
12.524680 ,  120
12.528752 ,  122
12.532824 ,  118
12.536896 ,  134
12.540967 ,   96
12.545039 ,  123
12.549111 ,  104
12.553183 ,  119
12.557254 ,  112
12.561326 ,  100
12.565398 ,  106
12.569470 ,  115
12.573541 ,  102
12.577613 ,  127
12.581685 ,  119
12.585757 ,  113
12.589828 ,  107
12.593900 ,  105
12.597972 ,  118
12.602044 ,  114
12.606115 ,  110
12.610187 ,  121
12.614259 ,  113
12.618330 ,  108
12.622402 ,  103
12.626474 ,   98
12.630546 ,  121
12.634617 ,  113
12.638689 ,  125
12.642761 ,  103
12.646833 ,   98
12.650904 ,   98
12.654976 ,  103
12.659048 ,  101
12.663120 ,  117
12.667191 ,  109
12.671263 ,  115
12.675335 ,   90
12.679407 ,  111
12.683478 ,  116
12.687550 ,  121
12.691622 ,  104
12.695694 ,  105
12.699765 ,   93
12.703837 ,  126
12.707909 ,  107
12.711981 ,  106
12.716052 ,  126
12.720124 ,  105
12.724196 ,  116
12.728268 ,  117
12.732339 ,  109
12.736411 ,  124
12.740483 ,  114
12.744555 ,  108
12.748626 ,  108
12.752698 ,  104
12.756770 ,  103
12.760841 ,  118
12.764913 ,  105
12.768985 ,  103
12.773057 ,  109
12.777128 ,   95
12.781200 ,  121
12.785272 ,   99
12.789344 ,  108
12.793415 ,  107
12.797487 ,   99
12.801559 ,  108
12.805631 ,  115
12.809702 ,  119
12.813774 ,  103
12.817846 ,  125
12.821918 ,  120
12.825989 ,  104
12.830061 ,   90
12.834133 ,  101
12.838205 ,   99
12.842276 ,  119
12.846348 ,   97
12.850420 ,  112
12.854492 ,  107
12.858563 ,  142
12.862635 ,   81
12.866707 ,   96
12.870779 ,   81
12.874850 ,  101
12.878922 ,  107
12.882994 ,   83
12.887065 ,  122
12.891137 ,  106
12.895209 ,  103
12.899281 ,  116
12.903352 ,  122
12.907424 ,   95
12.911496 ,  101
12.915568 ,  105
12.919639 ,  111
12.923711 ,  114
12.927783 ,   94
12.931855 ,  102
12.935926 ,  113
12.939998 ,  107
12.944070 ,  120
12.948142 ,  109
12.952213 ,  113
12.956285 ,  121
12.960357 ,  120
12.964429 ,  119
12.968500 ,   91
12.972572 ,   86
12.976644 ,   99
12.980716 ,  124
12.984787 ,  101
12.988859 ,   98
12.992931 ,   91
12.997003 ,   97
13.001074 ,   94
13.005146 ,  121
13.009218 ,  101
13.013290 ,  104
13.017361 ,  104
13.021433 ,  104
13.025505 ,  104
13.029576 ,   97
13.033648 ,  119
13.037720 ,  107
13.041792 ,  127
13.045863 ,   97
13.049935 ,  114
13.054007 ,   98
13.058079 ,  107
13.062150 ,   93
13.066222 ,  105
13.070294 ,  112
13.074366 ,  114
13.078437 ,  100
13.082509 ,   89
13.086581 ,  116
13.090653 ,  119
13.094724 ,  103
13.098796 ,   97
13.102868 ,   96
13.106940 ,   97
13.111011 ,  119
13.115083 ,  107
13.119155 ,  110
13.123227 ,  108
13.127298 ,  120
13.131370 ,  113
13.135442 ,  123
13.139514 ,   90
13.143585 ,  116
13.147657 ,  121
13.151729 ,  105
13.155801 ,   94
13.159872 ,   86
13.163944 ,   96
13.168016 ,  116
13.172087 ,  116
13.176159 ,  112
13.180231 ,  113
13.184303 ,  110
13.188374 ,  110
13.192446 ,  114
13.196518 ,   88
13.200590 ,   95
13.204661 ,   98
13.208733 ,  113
13.212805 ,   96
13.216877 ,  110
13.220948 ,  123
13.225020 ,  106
13.229092 ,  107
13.233164 ,  105
13.237235 ,  118
13.241307 ,  105
13.245379 ,  112
13.249451 ,  113
13.253522 ,  102
13.257594 ,  112
13.261666 ,   88
13.265738 ,  107
13.269809 ,  113
13.273881 ,  106
13.277953 ,  106
13.282025 ,  111
13.286096 ,   95
13.290168 ,  100
13.294240 ,  104
13.298312 ,   93
13.302383 ,  101
13.306455 ,  108
13.310527 ,  119
13.314598 ,  110
13.318670 ,  115
13.322742 ,  103
13.326814 ,  115
13.330885 ,  112
13.334957 ,  102
13.339029 ,   94
13.343101 ,  102
13.347172 ,  106
13.351244 ,  104
13.355316 ,  116
13.359388 ,  111
13.363459 ,  107
13.367531 ,  100
13.371603 ,   69
13.375675 ,   95
13.379746 ,   84
13.383818 ,  114
13.387890 ,   90
13.391962 ,  105
13.396033 ,  101
13.400105 ,  101
13.404177 ,   88
13.408249 ,   94
13.412320 ,   98
13.416392 ,   95
13.420464 ,   96
13.424536 ,   91
13.428607 ,   94
13.432679 ,  108
13.436751 ,  102
13.440822 ,   95
13.444894 ,   96
13.448966 ,  107
13.453038 ,   86
13.457109 ,  102
13.461181 ,   94
13.465253 ,   94
13.469325 ,   89
13.473396 ,  110
13.477468 ,  102
13.481540 ,  104
13.485612 ,  104
13.489683 ,  111
13.493755 ,  113
13.497827 ,   97
13.501899 ,  109
13.505970 ,  106
13.510042 ,  107
13.514114 ,   91
13.518186 ,  113
13.522257 ,   85
13.526329 ,  113
13.530401 ,   88
13.534473 ,  107
13.538544 ,  113
13.542616 ,  105
13.546688 ,  104
13.550760 ,  107
13.554831 ,   98
13.558903 ,   94
13.562975 ,   95
13.567047 ,   98
13.571118 ,  119
13.575190 ,   99
13.579262 ,   96
13.583333 ,  109
13.587405 ,  100
13.591477 ,   88
13.595549 ,  113
13.599620 ,  101
13.603692 ,  122
13.607764 ,  114
13.611836 ,  102
13.615907 ,   92
13.619979 ,   92
13.624051 ,   99
13.628123 ,   93
13.632194 ,   94
13.636266 ,  107
13.640338 ,  115
13.644410 ,  118
13.648481 ,  100
13.652553 ,  110
13.656625 ,  119
13.660697 ,   81
13.664768 ,   86
13.668840 ,   97
13.672912 ,  116
13.676984 ,  114
13.681055 ,   98
13.685127 ,  102
13.689199 ,  101
13.693271 ,   89
13.697342 ,  100
13.701414 ,  122
13.705486 ,  111
13.709558 ,   84
13.713629 ,   93
13.717701 ,  109
13.721773 ,  119
13.725844 ,   96
13.729916 ,  110
13.733988 ,  109
13.738060 ,   88
13.742131 ,  112
13.746203 ,    0
13.750275 ,    0
13.754347 ,    0
13.758418 ,    0
13.762490 ,    0
13.766562 ,    0
13.770634 ,    0
13.774705 ,    0
13.778777 ,    0
13.782849 ,    0
13.786921 ,    0
13.790992 ,    0
13.795064 ,    0
13.799136 ,    0
13.803208 ,    0
13.807279 ,    0
13.811351 ,    0
13.815423 ,    0
13.819495 ,    0
13.823566 ,    0
13.827638 ,    0
13.831710 ,    0
13.835782 ,    0
13.839853 ,    0
13.843925 ,    0
13.847997 ,    0
13.852069 ,    0
13.856140 ,    0
13.860212 ,    0
13.864284 ,    0
13.868355 ,    0
13.872427 ,    0
13.876499 ,    0
13.880571 ,    0
13.884642 ,    0
13.888714 ,    0
13.892786 ,    0
13.896858 ,    0
13.900929 ,    0
13.905001 ,    0
13.909073 ,    0
13.913145 ,    0
13.917216 ,    0
13.921288 ,    0
13.925360 ,    0
13.929432 ,    0
13.933503 ,    0
13.937575 ,    0
13.941647 ,    0
13.945719 ,    0
13.949790 ,    0
13.953862 ,    0
13.957934 ,    0
13.962006 ,    0
13.966077 ,    0
13.970149 ,    0
13.974221 ,    0
13.978293 ,    0
13.982364 ,    0
13.986436 ,    0
13.990508 ,    0
13.994580 ,    0
13.998651 ,    0
14.002723 ,    0
14.006795 ,    0
14.010866 ,    0
14.014938 ,    0
14.019010 ,    0
14.023082 ,    0
14.027153 ,    0
14.031225 ,    0
14.035297 ,    0
14.039369 ,    0
14.043440 ,    0
14.047512 ,    0
14.051584 ,    0
14.055656 ,    0
14.059727 ,    0
14.063799 ,    0
14.067871 ,    0
14.071943 ,    0
14.076014 ,    0
14.080086 ,    0
14.084158 ,    0
14.088230 ,    0
14.092301 ,    0
14.096373 ,    0
14.100445 ,    0
14.104517 ,    0
14.108588 ,    0
14.112660 ,    0
14.116732 ,    0
14.120804 ,    0
14.124875 ,    0
14.128947 ,    0
14.133019 ,    0
14.137090 ,    0
14.141162 ,    0
14.145234 ,    0
14.149306 ,    0
14.153377 ,    0
14.157449 ,    0
14.161521 ,    0
14.165593 ,    0
14.169664 ,    0
14.173736 ,    0
14.177808 ,    0
14.181880 ,    0
14.185951 ,    0
14.190023 ,    0
14.194095 ,    0
14.198167 ,    0
14.202238 ,    0
14.206310 ,    0
14.210382 ,    0
14.214454 ,    0
14.218525 ,    0
14.222597 ,    0
14.226669 ,    0
14.230741 ,    0
14.234812 ,    0
14.238884 ,    0
14.242956 ,    0
14.247028 ,    0
14.251099 ,    0
14.255171 ,    0
14.259243 ,    0
14.263315 ,    0
14.267386 ,    0
14.271458 ,    0
14.275530 ,    0
14.279601 ,    0
14.283673 ,    0
14.287745 ,    0
14.291817 ,    0
14.295888 ,    0
14.299960 ,    0
14.304032 ,    0
14.308104 ,    0
14.312175 ,    0
14.316247 ,    0
14.320319 ,    0
14.324391 ,    0
14.328462 ,    0
14.332534 ,    0
14.336606 ,    0
14.340678 ,    0
14.344749 ,    0
14.348821 ,    0
14.352893 ,    0
14.356965 ,    0
14.361036 ,    0
14.365108 ,    0
14.369180 ,    0
14.373252 ,    0
14.377323 ,    0
14.381395 ,    0
14.385467 ,    0
14.389539 ,    0
14.393610 ,    0
14.397682 ,    0
14.401754 ,    0
14.405826 ,    0
14.409897 ,    0
14.413969 ,    0
14.418041 ,    0
14.422112 ,    0
14.426184 ,    0
14.430256 ,    0
14.434328 ,    0
14.438399 ,    0
14.442471 ,    0
14.446543 ,    0
14.450615 ,    0
14.454686 ,    0
14.458758 ,    0
14.462830 ,    0
14.466902 ,    0
14.470973 ,    0
14.475045 ,    0
14.479117 ,    0
14.483189 ,    0
14.487260 ,    0
14.491332 ,    0
14.495404 ,    0
14.499476 ,    0
14.503547 ,    0
14.507619 ,    0
14.511691 ,    0
14.515763 ,    0
14.519834 ,    0
14.523906 ,    0
14.527978 ,    0
14.532050 ,    0
14.536121 ,    0
14.540193 ,    0
14.544265 ,    0
14.548337 ,    0
14.552408 ,    0
14.556480 ,    0
14.560552 ,    0
14.564623 ,    0
14.568695 ,    0
14.572767 ,    0
14.576839 ,    0
14.580910 ,    0
14.584982 ,    0
14.589054 ,    0
14.593126 ,    0
14.597197 ,    0
14.601269 ,    0
14.605341 ,    0
14.609413 ,    0
14.613484 ,    0
14.617556 ,    0
14.621628 ,    0
14.625700 ,    0
14.629771 ,    0
14.633843 ,    0
14.637915 ,    0
14.641987 ,    0
14.646058 ,    0
14.650130 ,    0
14.654202 ,    0
14.658274 ,    0
14.662345 ,    0
14.666417 ,    0
14.670489 ,    0
14.674561 ,    0
14.678632 ,    0
14.682704 ,    0
14.686776 ,    0
14.690847 ,    0
14.694919 ,    0
14.698991 ,    0
14.703063 ,    0
14.707134 ,    0
14.711206 ,    0
14.715278 ,    0
14.719350 ,    0
14.723421 ,    0
14.727493 ,    0
14.731565 ,    0
14.735637 ,    0
14.739708 ,    0
14.743780 ,    0
14.747852 ,    0
14.751924 ,    0
14.755995 ,    0
14.760067 ,    0
14.764139 ,    0
14.768211 ,    0
14.772282 ,    0
14.776354 ,    0
14.780426 ,    0
14.784498 ,    0
14.788569 ,    0
14.792641 ,    0
14.796713 ,    0
14.800785 ,    0
14.804856 ,    0
14.808928 ,    0
14.813000 ,    0
14.817072 ,    0
14.821143 ,    0
14.825215 ,    0
14.829287 ,    0
14.833358 ,    0
14.837430 ,    0
14.841502 ,    0
14.845574 ,    0
14.849645 ,    0
14.853717 ,    0
14.857789 ,    0
14.861861 ,    0
14.865932 ,    0
14.870004 ,    0
14.874076 ,    0
14.878148 ,    0
14.882219 ,    0
14.886291 ,    0
14.890363 ,    0
14.894435 ,    0
14.898506 ,    0
14.902578 ,    0
14.906650 ,    0
14.910722 ,    0
14.914793 ,    0
14.918865 ,    0
14.922937 ,    0
14.927009 ,    0
14.931080 ,    0
14.935152 ,    0
14.939224 ,    0
14.943296 ,    0
14.947367 ,    0
14.951439 ,    0
14.955511 ,    0
14.959583 ,    0
14.963654 ,    0
14.967726 ,    0
14.971798 ,    0
14.975869 ,    0
14.979941 ,    0
14.984013 ,    0
14.988085 ,    0
14.992156 ,    0
14.996228 ,    0
15.000300 ,    0
15.004372 ,    0
15.008443 ,    0
15.012515 ,    0
15.016587 ,    0
15.020659 ,    0
15.024730 ,    0
15.028802 ,    0
15.032874 ,    0
15.036946 ,    0
15.041017 ,    0
15.045089 ,    0
15.049161 ,    0
15.053233 ,    0
15.057304 ,    0
15.061376 ,    0
15.065448 ,    0
15.069520 ,    0
15.073591 ,    0
15.077663 ,    0
15.081735 ,    0
15.085807 ,    0
15.089878 ,    0
15.093950 ,    0
15.098022 ,    0
15.102094 ,    0
15.106165 ,    0
15.110237 ,    0
15.114309 ,    0
15.118380 ,    0
15.122452 ,    0
15.126524 ,    0
15.130596 ,    0
15.134667 ,    0
15.138739 ,    0
15.142811 ,    0
15.146883 ,    0
15.150954 ,    0
15.155026 ,    0
15.159098 ,    0
15.163170 ,    0
15.167241 ,    0
15.171313 ,    0
15.175385 ,    0
15.179457 ,    0
15.183528 ,    0
15.187600 ,    0
15.191672 ,    0
15.195744 ,    0
15.199815 ,    0
15.203887 ,    0
15.207959 ,    0
15.212031 ,    0
15.216102 ,    0
15.220174 ,    0
15.224246 ,    0
15.228318 ,    0
15.232389 ,    0
15.236461 ,    0
15.240533 ,    0
15.244604 ,    0
15.248676 ,    0
15.252748 ,    0
15.256820 ,    0
15.260891 ,    0
15.264963 ,    0
15.269035 ,    0
15.273107 ,    0
15.277178 ,    0
15.281250 ,    0
15.285322 ,    0
15.289394 ,    0
15.293465 ,    0
15.297537 ,    0
15.301609 ,    0
15.305681 ,    0
15.309752 ,    0
15.313824 ,    0
15.317896 ,    0
15.321968 ,    0
15.326039 ,    0
15.330111 ,    0
15.334183 ,    0
15.338255 ,    0
15.342326 ,    0
15.346398 ,    0
15.350470 ,    0
15.354542 ,    0
15.358613 ,    0
15.362685 ,    0
15.366757 ,    0
15.370829 ,    0
15.374900 ,    0
15.378972 ,    0
15.383044 ,    0
15.387115 ,    0
15.391187 ,    0
15.395259 ,    0
15.399331 ,    0
15.403402 ,    0
15.407474 ,    0
15.411546 ,    0
15.415618 ,    0
15.419689 ,    0
15.423761 ,    0
15.427833 ,    0
15.431905 ,    0
15.435976 ,    0
15.440048 ,    0
15.444120 ,    0
15.448192 ,    0
15.452263 ,    0
15.456335 ,    0
15.460407 ,    0
15.464479 ,    0
15.468550 ,    0
15.472622 ,    0
15.476694 ,    0
15.480766 ,    0
15.484837 ,    0
15.488909 ,    0
15.492981 ,    0
15.497053 ,    0
15.501124 ,    0
15.505196 ,    0
15.509268 ,    0
15.513340 ,    0
15.517411 ,    0
15.521483 ,    0
15.525555 ,    0
15.529626 ,    0
15.533698 ,    0
15.537770 ,    0
15.541842 ,    0
15.545913 ,    0
15.549985 ,    0
15.554057 ,    0
15.558129 ,    0
15.562200 ,    0
15.566272 ,    0
15.570344 ,    0
15.574416 ,    0
15.578487 ,    0
15.582559 ,    0
15.586631 ,    0
15.590703 ,    0
15.594774 ,    0
15.598846 ,    0
15.602918 ,    0
15.606990 ,    0
15.611061 ,    0
15.615133 ,    0
15.619205 ,    0
15.623277 ,    0
15.627348 ,    0
15.631420 ,    0
15.635492 ,    0
15.639564 ,    0
15.643635 ,    0
15.647707 ,    0
15.651779 ,    0
15.655851 ,    0
15.659922 ,    0
15.663994 ,    0
15.668066 ,    0
15.672137 ,    0
15.676209 ,    0
15.680281 ,    0
15.684353 ,    0
15.688424 ,    0
15.692496 ,    0
15.696568 ,    0
15.700640 ,    0
15.704711 ,    0
15.708783 ,    0
15.712855 ,    0
15.716927 ,    0
15.720998 ,    0
15.725070 ,    0
15.729142 ,    0
15.733214 ,    0
15.737285 ,    0
15.741357 ,    0
15.745429 ,    0
15.749501 ,    0
15.753572 ,    0
15.757644 ,    0
15.761716 ,    0
15.765788 ,    0
15.769859 ,    0
15.773931 ,    0
15.778003 ,    0
15.782075 ,    0
15.786146 ,    0
15.790218 ,    0
15.794290 ,    0
15.798361 ,    0
15.802433 ,    0
15.806505 ,    0
15.810577 ,    0
15.814648 ,    0
15.818720 ,    0
15.822792 ,    0
15.826864 ,    0
15.830935 ,    0
15.835007 ,    0
15.839079 ,    0
15.843151 ,    0
15.847222 ,    0
15.851294 ,    0
15.855366 ,    0
15.859438 ,    0
15.863509 ,    0
15.867581 ,    0
15.871653 ,    0
15.875725 ,    0
15.879796 ,    0
15.883868 ,    0
15.887940 ,    0
15.892012 ,    0
15.896083 ,    0
15.900155 ,    0
15.904227 ,    0
15.908299 ,    0
15.912370 ,    0
15.916442 ,    0
15.920514 ,    0
15.924586 ,    0
15.928657 ,    0
15.932729 ,    0
15.936801 ,    0
15.940872 ,    0
15.944944 ,    0
15.949016 ,    0
15.953088 ,    0
15.957159 ,    0
15.961231 ,    0
15.965303 ,    0
15.969375 ,    0
15.973446 ,    0
15.977518 ,    0
15.981590 ,    0
15.985662 ,    0
15.989733 ,    0
15.993805 ,    0
15.997877 ,    0
16.001949 ,    0
16.006020 ,    0
16.010092 ,    0
16.014164 ,    0
16.018236 ,    0
16.022307 ,    0
16.026379 ,    0
16.030451 ,    0
16.034523 ,    0
16.038594 ,    0
16.042666 ,    0
16.046738 ,    0
16.050810 ,    0
16.054881 ,    0
16.058953 ,    0
16.063025 ,    0
16.067097 ,    0
16.071168 ,    0
16.075240 ,    0
16.079312 ,    0
16.083383 ,    0
16.087455 ,    0
16.091527 ,    0
16.095599 ,    0
16.099670 ,    0
16.103742 ,    0
16.107814 ,    0
16.111886 ,    0
16.115957 ,    0
16.120029 ,    0
16.124101 ,    0
16.128173 ,    0
16.132244 ,    0
16.136316 ,    0
16.140388 ,    0
16.144460 ,    0
16.148531 ,    0
16.152603 ,    0
16.156675 ,    0
16.160747 ,    0
16.164818 ,    0
16.168890 ,    0
16.172962 ,    0
16.177034 ,    0
16.181105 ,    0
16.185177 ,    0
16.189249 ,    0
16.193321 ,    0
16.197392 ,    0
16.201464 ,    0
16.205536 ,    0
16.209608 ,    0
16.213679 ,    0
16.217751 ,    0
16.221823 ,    0
16.225894 ,    0
16.229966 ,    0
16.234038 ,    0
16.238110 ,    0
16.242181 ,    0
16.246253 ,    0
16.250325 ,    0
16.254397 ,    0
16.258468 ,    0
16.262540 ,    0
16.266612 ,    0
16.270684 ,    0
16.274755 ,    0
16.278827 ,    0
16.282899 ,    0
16.286971 ,    0
16.291042 ,    0
16.295114 ,    0
16.299186 ,    0
16.303258 ,    0
16.307329 ,    0
16.311401 ,    0
16.315473 ,    0
16.319545 ,    0
16.323616 ,    0
16.327688 ,    0
16.331760 ,    0
16.335832 ,    0
16.339903 ,    0
16.343975 ,    0
16.348047 ,    0
16.352118 ,    0
16.356190 ,    0
16.360262 ,    0
16.364334 ,    0
16.368405 ,    0
16.372477 ,    0
16.376549 ,    0
16.380621 ,    0
16.384692 ,    0
16.388764 ,    0
16.392836 ,    0
16.396908 ,    0
16.400979 ,    0
16.405051 ,    0
16.409123 ,    0
16.413195 ,    0
16.417266 ,    0
16.421338 ,    0
16.425410 ,    0
16.429482 ,    0
16.433553 ,    0
16.437625 ,    0
16.441697 ,    0
16.445769 ,    0
16.449840 ,    0
16.453912 ,    0
16.457984 ,    0
16.462056 ,    0
16.466127 ,    0
16.470199 ,    0
16.474271 ,    0
16.478343 ,    0
16.482414 ,    0
16.486486 ,    0
16.490558 ,    0
16.494629 ,    0
16.498701 ,    0
16.502773 ,    0
16.506845 ,    0
16.510916 ,    0
16.514988 ,    0
16.519060 ,    0
16.523132 ,    0
16.527203 ,    0
16.531275 ,    0
16.535347 ,    0
16.539419 ,    0
16.543490 ,    0
16.547562 ,    0
16.551634 ,    0
16.555706 ,    0
16.559777 ,    0
16.563849 ,    0
16.567921 ,    0
16.571993 ,    0
16.576064 ,    0
16.580136 ,    0
16.584208 ,    0
16.588280 ,    0
16.592351 ,    0
16.596423 ,    0
16.600495 ,    0
16.604567 ,    0
16.608638 ,    0
16.612710 ,    0
16.616782 ,    0
16.620854 ,    0
16.624925 ,    0
16.628997 ,    0
16.633069 ,    0
16.637140 ,    0
16.641212 ,    0
16.645284 ,    0
16.649356 ,    0
16.653427 ,    0
